zerocross,ktosis,rms,peaks,mean,mean_abs,std,median,skewness,crest,entrpy,energy,shapiro,kl,rkl,abs_acc_5,max_freq,max_abs,shape,impulse,p2p
2,-0.26482178187089866,0.12342637,0.42236328125,-0.11766576,0.11766784,0.03726711,0.11810527,-0.007403049117364523,1.9120982,5.6617045766994964,31.199373,0.9984152317047119,0.0036465908074809123,0.003582142489430227,0.22871538,240,0.23600334,1.0489389,2.0056741,0.23812884
0,-0.37524045979291243,0.12243802,0.421875,-0.117038116,0.117038116,0.035960373,0.117364675,0.03431225754775362,1.9031368,5.682786136638161,30.70171,0.9974535703659058,0.004951810370230963,0.005088614926371948,0.21693388,239,0.23301631,1.046138,1.9909438,0.22475575
0,-0.350919931339853,0.12296096,0.4140625,-0.11734174,0.11734174,0.036746603,0.118372574,0.066673994224569,1.8458098,5.738699039083207,30.964527,0.997545063495636,0.0039530907311670985,0.003930214508078211,0.22069827,240,0.22696255,1.0478877,1.9342014,0.21828362
2,-0.19193250344536938,0.123619616,0.412109375,-0.117740676,0.11775608,0.03766883,0.11935345,0.12549874529653873,1.9097356,5.62177251067685,31.297146,0.9981626868247986,0.003124226524523424,0.0031742087354009194,0.22196534,241,0.23608078,1.0497938,2.0048287,0.25185427
4,-0.22352110046262563,0.12314724,0.41748046875,-0.11755167,0.11757805,0.036699414,0.11786125,0.06637070418548859,1.8847399,5.594414002784193,31.058416,0.9985384941101074,0.002890592885254876,0.0028377664888502925,0.21990928,240,0.23210052,1.0473659,1.9740123,0.25048152
6,-0.05719086854396904,0.12357135,0.419921875,-0.117791295,0.11783984,0.03735089,0.117710955,0.04515657495677713,1.8395482,5.586682841033285,31.272713,0.9990978240966797,0.0014608290566212499,0.001318391316849785,0.22082429,241,0.22731546,1.0486381,1.9290204,0.26266283
2,-0.17034719976451518,0.12306349,0.42138671875,-0.117489204,0.11749846,0.036618423,0.11764191,0.05987584126961663,1.9796448,5.584566750659914,31.016186,0.9983714818954468,0.0041629000326076,0.004075732371666042,0.22319476,240,0.24362199,1.0473626,2.0734057,0.25310144
2,-0.3040140200166772,0.12203357,0.41650390625,-0.116253376,0.11626796,0.037112605,0.117629774,0.12533982219183312,1.8623734,5.640611988797538,30.49921,0.9969233870506287,0.00562752395128453,0.005627021762308012,0.22114679,238,0.22727208,1.049589,1.9547267,0.24220459
2,-0.21292227189130442,0.12143987,0.4208984375,-0.11564606,0.115673214,0.037062515,0.11629224,0.06366682976161452,1.9333247,5.572757832503466,30.203169,0.9986068606376648,0.0032676850457992014,0.0035181431733792563,0.22265585,236,0.2347827,1.049853,2.0297067,0.26258966
0,-0.4243964900795749,0.12247814,0.4150390625,-0.116802506,0.116802506,0.036852002,0.117491096,0.01881147366965472,1.8072907,5.737484712738619,30.721834,0.9970016479492188,0.0045545318377199495,0.0045239284811316805,0.21580398,239,0.2213536,1.0485917,1.89511,0.21589431
0,-0.3198565642362756,0.124118865,0.4130859375,-0.11850399,0.11850399,0.036909334,0.11827518,0.04925835439818048,1.9006497,5.677827654080041,31.55045,0.9977555274963379,0.004446056584517998,0.004533093037785312,0.22020558,242,0.23590648,1.0473813,1.990705,0.23327716
2,-0.32041216891085833,0.12282243,0.4189453125,-0.11707173,0.117075995,0.037142433,0.11622737,0.009222911491994477,1.8440359,5.686503316114269,30.894798,0.9981927871704102,0.003213619160207489,0.0032077505821306025,0.22075868,239,0.22648898,1.049083,1.9345467,0.23085283
0,-0.4020172280837735,0.12228234,0.42041015625,-0.11660151,0.11660151,0.036838267,0.116383195,0.0239180990870255,1.8585048,5.705568998529129,30.623684,0.9971700310707092,0.004951111809529553,0.004967026577361796,0.2188845,238,0.22726232,1.04872,1.9490513,0.22364435
6,-0.1807205219015109,0.12287828,0.427734375,-0.11726946,0.11729117,0.036700793,0.11843318,0.13250022928377825,1.8069143,5.636100121578154,30.922901,0.9979363679885864,0.0030846586625695176,0.002971777229286763,0.21703772,240,0.22203054,1.0476346,1.8929859,0.23718864
2,-0.21265951621999246,0.12295484,0.423828125,-0.116962194,0.116963446,0.037917517,0.117690235,-0.0020357228554200883,1.9006083,5.690497920452769,30.961445,0.9988889694213867,0.0024462192144673205,0.0024368426958674724,0.2277079,239,0.23368898,1.0512245,1.9979659,0.23497073
0,-0.30308329051046323,0.123542175,0.416015625,-0.117749855,0.117749855,0.037385028,0.118858434,0.038612537701325396,1.9014837,5.671346108509857,31.257946,0.9981209635734558,0.0035781371412056443,0.0036139457011862526,0.22772947,241,0.23491342,1.0491917,1.9950209,0.23359689
0,-0.1232860273939771,0.122452445,0.42236328125,-0.11667146,0.11667146,0.037180275,0.11798528,0.07382640968654158,2.1614041,5.548422746700406,30.708942,0.9985213279724121,0.002999927557483104,0.0029003820276413727,0.2322632,238,0.2646692,1.0495493,2.2685,0.2631359
6,-0.06329979698848343,0.12184588,0.41455078125,-0.11626406,0.11630306,0.03645663,0.118204415,0.10923467054020668,2.168401,5.447508532168952,30.405464,0.9977481961250305,0.004943293511703519,0.00485125049624937,0.2312223,238,0.26421073,1.0476584,2.2717438,0.28992927
0,-0.35022476583544915,0.12262671,0.4228515625,-0.11690503,0.11690503,0.037020564,0.11698322,0.09455630266571248,1.8388546,5.704784286560584,30.79641,0.9972535967826843,0.0043301865508077455,0.004266430043382139,0.2172558,239,0.22549267,1.0489429,1.9288534,0.22532533
0,-0.2031802089114274,0.123534754,0.41748046875,-0.117762595,0.117762595,0.037320293,0.1184297,0.08459088869787547,2.138807,5.57583764598993,31.25419,0.9979912042617798,0.00411595760638181,0.004165230362364942,0.23133616,241,0.264217,1.0490152,2.243641,0.26037565
2,-0.1849032669893358,0.12291676,0.40869140625,-0.11731134,0.117317095,0.036695737,0.118245125,0.10731719097112423,1.7773389,5.699760198778317,30.942266,0.998365581035614,0.001959703777632276,0.0018968068605819464,0.21533379,240,0.21846473,1.047731,1.8621731,0.22435379
0,-0.2725826327726306,0.12270701,0.41748046875,-0.11687423,0.11687423,0.037382126,0.11798297,0.024220584697505647,1.9226741,5.668588371890261,30.836758,0.9983943700790405,0.0032310969016226447,0.0031826465938492856,0.22709155,239,0.23592559,1.0499065,2.018628,0.23544317
6,-0.1873638848294621,0.12293863,0.416015625,-0.11691961,0.11693983,0.037996214,0.11680043,0.04642082500935916,1.9479215,5.641678005220723,30.953281,0.9990528225898743,0.0018860828506304119,0.0018515931991745205,0.22666697,239,0.2394748,1.0512983,2.0478463,0.24800418
2,-0.28771452160960775,0.12491079,0.41748046875,-0.119003356,0.119004875,0.037959248,0.11887836,0.06467383520850467,1.8550614,5.69021460615772,31.954338,0.9982484579086304,0.002913874770883712,0.0028286114859046242,0.22433586,243,0.23171718,1.0496274,1.9471234,0.23327303
6,-0.176218927798649,0.123775296,0.4130859375,-0.11790351,0.117924266,0.037670754,0.118809864,0.08210996132637297,1.8802593,5.620151080540333,31.376022,0.998603105545044,0.002724329834077839,0.002669678570299145,0.22513278,241,0.23272964,1.0496168,1.9735518,0.2506487
2,-0.31616349694378165,0.12327876,0.42333984375,-0.11738087,0.117384106,0.0376747,0.11757627,-0.040876268645910825,1.9063993,5.668112685564798,31.124792,0.9980699419975281,0.003697122765750734,0.003694011834502248,0.22766443,240,0.23501854,1.0502168,2.0021324,0.23832987
8,-0.20226277332693376,0.12308577,0.41796875,-0.117077895,0.11709438,0.037985172,0.11643414,0.0057744540255345745,2.0174801,5.617063474902065,31.027418,0.9986844062805176,0.003184624185007096,0.003248651329170972,0.22966762,239,0.2483231,1.0511671,2.120709,0.25444552
0,-0.373148089575448,0.12457455,0.42529296875,-0.11869961,0.11869961,0.03780504,0.119041115,0.02144282187506665,1.9047673,5.690211439471888,31.782541,0.9972813725471497,0.00525974469290583,0.00521024762729134,0.23041615,243,0.23728552,1.0494941,1.9990422,0.23437823
2,-0.21246970746133487,0.12439774,0.4140625,-0.11853394,0.118552975,0.037742585,0.11766456,-0.0699799733428708,2.2664883,5.453129277013947,31.692387,0.997496485710144,0.005566696707190731,0.00549576095618421,0.2387872,242,0.28194603,1.0493009,2.3782282,0.30143842
0,-0.3090866942239683,0.124450944,0.41357421875,-0.118548356,0.118548356,0.037872493,0.119008265,0.04355116980849393,1.9434669,5.669350183517588,31.719501,0.9980074167251587,0.003460854723519727,0.003434686935755455,0.23005283,242,0.24186629,1.0497905,2.0402331,0.23640682
0,-0.24694069163354904,0.124542594,0.41552734375,-0.11858868,0.11858868,0.0380471,0.11953486,0.07114129667274481,2.0005271,5.64905506762619,31.766235,0.9981906414031982,0.0035281018468872956,0.003518217998663669,0.23370203,242,0.24915084,1.0502064,2.1009665,0.2456193
4,-0.2503595760693731,0.122903235,0.41455078125,-0.11701399,0.1170209,0.037588987,0.118436396,0.059747917124823885,1.8346341,5.6889504430616835,30.93546,0.9984429478645325,0.0022845066909018,0.0022672537640056048,0.21879025,239,0.22548246,1.0502675,1.9268564,0.22948779
4,-0.13369011681488985,0.12359297,0.4130859375,-0.11773939,0.117761046,0.037585374,0.118710235,0.0755153641936212,1.8866142,5.629003199033283,31.283657,0.9987491369247437,0.0028348289653561307,0.002812862617738184,0.22160745,241,0.23317225,1.0495234,1.9800457,0.24744335
16,0.003102148888766809,0.12401185,0.419921875,-0.117828704,0.11792364,0.03866958,0.11819351,0.10751328420001183,1.9523402,5.5684634510672115,31.496067,0.997847855091095,0.004595569615119377,0.003927736722116446,0.22952923,241,0.24211332,1.0516285,2.0531363,0.27270734
4,-0.22198653089948062,0.12284185,0.412109375,-0.117078625,0.11708523,0.037184913,0.11743918,0.0818144032506051,1.9036664,5.642304283302602,30.904568,0.9982863664627075,0.003576940242265839,0.0036794982923154264,0.22784331,239,0.2338499,1.0491661,1.9972621,0.23984161
6,0.02494072037987438,0.12302865,0.41162109375,-0.11697373,0.117006555,0.038120817,0.11820421,0.06134798765759383,1.9894079,5.586771764256507,30.998627,0.9991995692253113,0.0019704821178075107,0.0019127475678372059,0.23583324,239,0.24475417,1.051468,2.0917988,0.26103255
4,-0.034292231047965416,0.12417755,0.419921875,-0.11833033,0.11834483,0.037656315,0.11882,-0.026777790355216886,2.277105,5.471006005165575,31.580292,0.9975438714027405,0.005661421048188953,0.0049021591151306425,0.25242838,242,0.28276533,1.0492859,2.389334,0.2940866
2,-0.3912529864412191,0.12218706,0.416015625,-0.11625539,0.11625813,0.03760802,0.1166427,0.10666389914331655,1.8524301,5.691855764755928,30.575983,0.9963254928588867,0.0061760901215394725,0.006315089790034266,0.21779683,238,0.22634299,1.050998,1.9469004,0.22914545
4,-0.17245954014468534,0.123814136,0.416015625,-0.117865056,0.117873296,0.03791791,0.1181871,-0.01328071084935575,2.060455,5.59181789418304,31.395718,0.9988241195678711,0.003253065951979492,0.0032739538240647314,0.23452696,241,0.25511345,1.0504003,2.1643023,0.26287174
8,0.10293192924670524,0.12402034,0.416015625,-0.118262485,0.1183485,0.0373501,0.11761974,0.06254157396122799,1.9976772,5.443558822142291,31.50038,0.9983051419258118,0.0032828763208418072,0.0025303969836052887,0.22959797,242,0.2477526,1.0479249,2.0934157,0.3027336
2,-0.2627719531370323,0.12324015,0.416015625,-0.11732869,0.11733824,0.03771093,0.11881173,0.11892743680413535,1.8961684,5.646544910950101,31.1053,0.9976248741149902,0.004174787445885012,0.004222477358851854,0.22475357,240,0.23368408,1.0502982,1.9915423,0.24346173
2,-0.3291541398892548,0.12339258,0.421875,-0.11768882,0.117701374,0.037081953,0.11703512,0.021535899103238568,1.8291496,5.655601969402289,31.182293,0.997951328754425,0.0039557902888251225,0.004079776344469904,0.21974167,241,0.2257035,1.048353,1.9175944,0.23856178
2,-0.12066077564718825,0.12411059,0.41943359375,-0.118259415,0.118270814,0.03765834,0.11952342,0.06525506967685102,1.9740593,5.602099024891203,31.546242,0.998990535736084,0.0023546228768148787,0.0023198714751478024,0.23038459,242,0.24500166,1.0493762,2.071531,0.25667495
2,-0.2036511768863214,0.12258334,0.40966796875,-0.11653678,0.116539,0.03802436,0.11658523,0.007154830145712997,2.1123312,5.58670958738643,30.774628,0.9988122582435608,0.0025919656459794365,0.002567026229774827,0.23556252,238,0.2589366,1.0518653,2.221888,0.2612081
4,-0.24038228147016483,0.124048874,0.412109375,-0.11799607,0.11801538,0.038275998,0.11884567,0.026095691356378275,2.076411,5.5710482793235165,31.514875,0.9983242154121399,0.004112020226850676,0.0041067596940161195,0.2342612,241,0.25757644,1.0511247,2.1825666,0.27260762
2,-0.117678926956859,0.124861225,0.40771484375,-0.118833676,0.1188356,0.038326025,0.1197641,0.06242421530922667,2.340739,5.503589661973182,31.928988,0.9979710578918457,0.0043743564559286675,0.005067451311588654,0.23800516,243,0.29226753,1.0507056,2.4594274,0.29424518
2,-0.3398204925332595,0.12353557,0.412109375,-0.117335185,0.11733854,0.038645703,0.11782921,-0.03617157177678126,1.9890137,5.65039941453635,31.254604,0.9971768856048584,0.005798047410263344,0.005739673200266428,0.2368497,240,0.24571395,1.0528133,2.0940602,0.24914047
2,-0.149937854474671,0.123734936,0.4228515625,-0.117847055,0.11785298,0.0377148,0.11920838,0.13439371495394872,1.9367244,5.638962049319637,31.355564,0.9978776574134827,0.003972156737374836,0.0038890021816051935,0.23045728,241,0.23964047,1.0499092,2.033385,0.2457076
0,-0.288675251462045,0.124903984,0.416015625,-0.119026795,0.119026795,0.037863284,0.120121226,0.09249760943734205,1.8175849,5.739696929715711,31.95086,0.9977027773857117,0.0037627874423575374,0.003721891439532738,0.2241662,243,0.22702359,1.0493771,1.9073317,0.22350118
2,-0.2541561762414375,0.12293858,0.4111328125,-0.11690138,0.11691161,0.038052086,0.11796275,0.06366645689020109,2.0041308,5.604082935754186,30.953257,0.9982695579528809,0.0036638470283626027,0.003693741059174,0.22717555,239,0.24638501,1.0515515,2.107447,0.2568641
4,-0.15348567500791432,0.122794256,0.41357421875,-0.1168675,0.11691679,0.037688423,0.118030354,0.10993044899890911,1.8876821,5.555988999441141,30.880623,0.9980188012123108,0.0039269062562319115,0.003685665781730633,0.22791898,239,0.23179652,1.0502704,1.9825768,0.27342924
2,-0.0802971288003933,0.12450925,0.41650390625,-0.1186504,0.11865792,0.03774434,0.1193016,0.1587045562644129,1.9064064,5.646486813497809,31.749231,0.9979409575462341,0.003501838012401152,0.0032865274254772142,0.22613928,242,0.23736523,1.0493126,2.0004163,0.24505764
2,-0.2688350659143617,0.12248518,0.4189453125,-0.11670126,0.116703026,0.037194554,0.11689604,0.06698650608240807,1.8494126,5.6846584577406025,30.725365,0.9981393814086914,0.0033554185019515448,0.0033298633615152493,0.22157983,239,0.22652563,1.0495459,1.9410434,0.22833447
4,0.0980630914789633,0.12282251,0.41943359375,-0.11699445,0.11707505,0.037385408,0.11679374,0.035690690291289656,1.9892746,5.401300750804669,30.894836,0.9984562397003174,0.002684648790146178,0.001729293252280225,0.22931537,239,0.2443277,1.049092,2.0869322,0.31513587
2,-0.17996339272295758,0.12340538,0.41650390625,-0.117655374,0.11766331,0.037230376,0.11748166,-0.056192549178643365,2.0301814,5.590983718176204,31.188763,0.9989215731620789,0.002769833874259924,0.0027223875773302424,0.23426373,240,0.2505353,1.0488008,2.129256,0.25865972
6,-0.022730155748212688,0.12266422,0.4052734375,-0.11685339,0.11693284,0.037306797,0.11628864,0.09180911175187109,2.1197205,5.456376438704504,30.815256,0.998075008392334,0.004430850142603935,0.0044258897353845585,0.22511229,239,0.26001385,1.0490143,2.223617,0.2991877
0,-0.4123171206902687,0.12216986,0.42626953125,-0.11637294,0.11637294,0.03718619,0.11701532,-9.751084037299026e-05,1.8476533,5.777363824926988,30.567371,0.9971305727958679,0.003768388747848625,0.003787378306017651,0.21799442,238,0.22572754,1.0498133,1.939691,0.20976116
2,-0.16296198243800175,0.12319397,0.41943359375,-0.11754021,0.11757748,0.036892444,0.11825159,0.015331027451256307,1.9872202,5.491520530403381,31.081993,0.9987591505050659,0.0032135016195408896,0.003557410628742272,0.2305474,240,0.24481355,1.0477685,2.0821466,0.2829734
2,-0.2600933799118694,0.123590276,0.41455078125,-0.117652014,0.11766024,0.037849147,0.117891744,0.05592533889062665,1.9419992,5.638064734404262,31.28229,0.9984959363937378,0.003184067881966093,0.0031317543060972587,0.23008004,240,0.24001221,1.0503997,2.0398753,0.24843334
6,-0.11654637693373804,0.12375265,0.416015625,-0.1176929,0.11771139,0.03825046,0.11760283,-0.012327506208604276,2.1227014,5.554180021455688,31.364544,0.9987567663192749,0.003227404845794495,0.0031168719398666535,0.24001446,241,0.26268992,1.0513227,2.2316442,0.27341053
4,-0.03236209605755924,0.12315678,0.416015625,-0.117337465,0.11737476,0.037410054,0.1185157,0.10646897551431429,2.036626,5.509738599423512,31.063229,0.998750627040863,0.0028295493310991435,0.002779122246677639,0.23238811,240,0.2508243,1.0492611,2.1369526,0.27956033
2,-0.21941495189113347,0.12399379,0.40576171875,-0.11805737,0.118066,0.03790671,0.119024605,0.027906002749686215,1.9685903,5.6138139423513955,31.486897,0.9987705945968628,0.0029071964065538387,0.0028434406534652676,0.22955394,241,0.24409297,1.0502075,2.067428,0.25292912
6,-0.08480988791620447,0.12225028,0.416015625,-0.11641807,0.116467066,0.037309024,0.11736643,0.11619511942978958,2.0247648,5.525049543486075,30.607628,0.997970700263977,0.004486926831864775,0.0043138015750886485,0.22796938,238,0.24752808,1.0496553,2.1253054,0.2761231
4,-0.09600412786934731,0.12410802,0.4140625,-0.11820519,0.11826256,0.037819732,0.11938785,0.15632741421955015,1.8045704,5.563900890196029,31.544933,0.9976099729537964,0.0031362525796539056,0.002845415643748163,0.21982041,242,0.22396165,1.0494277,1.8937663,0.26874843
0,-0.32591286492770655,0.12259413,0.41455078125,-0.116878375,0.116878375,0.036996868,0.11682019,0.03527273898511833,1.8638868,5.724626846265343,30.78005,0.9981045722961426,0.003178695449233839,0.003110039869395597,0.22301033,239,0.22850159,1.0489035,1.9550374,0.22131488
4,-0.040825852083758996,0.12279843,0.40625,-0.11693864,0.11694666,0.037480764,0.117170736,-0.03145258924291027,2.0271263,5.600949308160041,30.88272,0.9994166493415833,0.0018318916560166748,0.0017027425119680876,0.23822963,239,0.24892792,1.050038,2.1285596,0.2559015
6,-0.19039324317638773,0.12421075,0.41357421875,-0.118347675,0.11837642,0.037711214,0.11824605,0.04389592806609236,1.932049,5.620147111910587,31.59718,0.9988214373588562,0.002568269761623168,0.0025225076117145763,0.22713427,242,0.23998126,1.0492862,2.0272725,0.25081947
